0.002721, 0.032745
0.002744, 0.327545
0.002766, 0.191711
0.002789, 0.050537
0.002812, 0.211853
0.002834, 0.226898
0.002857, 0.030396
0.002880, 0.163574
0.002902, 0.436066
0.002925, 0.277130
0.002948, 0.157043
0.002971, 0.125336
0.002993, 0.153717
0.003016, 0.374908
0.003039, 0.205444
0.003061, 0.078979
0.003084, 0.391022
0.003107, 0.442810
0.003129, 0.084900
0.003152, 0.241150
0.003175, 0.512756
0.003197, 0.279419
0.003220, 0.164917
0.003243, 0.390991
0.003265, 0.325348
0.003288, 0.096558
0.003311, 0.227112
0.003333, 0.447205
0.003356, 0.537323
0.003379, 0.492493
0.003401, 0.135834
0.003424, 0.286743
0.003447, 0.562561
0.003469, 0.325439
0.003492, 0.235413
0.003515, 0.452942
0.003537, 0.457214
0.003560, 0.330994
0.003583, 0.253510
0.003605, 0.200104
0.003628, 0.552155
0.003651, 0.590729
0.003673, 0.200104
0.003696, 0.393555
0.003719, 0.646301
0.003741, 0.339417
0.003764, 0.239563
0.003787, 0.614166
0.003810, 0.548309
0.003832, 0.253876
0.003855, 0.320251
0.003878, 0.426453
0.003900, 0.642120
0.003923, 0.656372
0.003946, 0.393311
0.003968, 0.320435
0.003991, 0.218170
0.004014, 0.462128
0.004036, 0.668884
0.004059, 0.607239
0.004082, 0.527039
0.004104, 0.293671
0.004127, 0.485748
0.004150, 0.612854
0.004172, 0.479950
0.004195, 0.384613
0.004218, 0.281830
0.004240, 0.487335
0.004263, 0.797241
0.004286, 0.458801
0.004308, 0.376373
0.004331, 0.617462
0.004354, 0.509308
0.004376, 0.280914
0.004399, 0.567230
0.004422, 0.767609
0.004444, 0.409698
0.004467, 0.416443
0.004490, 0.646515
0.004512, 0.513824
0.004535, 0.355865
0.004558, 0.590790
0.004580, 0.619232
0.004603, 0.308014
0.004626, 0.373016
0.004649, 0.626556
0.004671, 0.705994
0.004694, 0.733734
0.004717, 0.436249
0.004739, 0.398560
0.004762, 0.645905
0.004785, 0.565979
0.004807, 0.455322
0.004830, 0.342133
0.004853, 0.366058
0.004875, 0.739532
0.004898, 0.622986
0.004921, 0.304657
0.004943, 0.594482
0.004966, 0.721222
0.004989, 0.376221
0.005011, 0.401611
0.005034, 0.748383
0.005057, 0.513947
0.005079, 0.288391
0.005102, 0.540253
0.005125, 0.692780
0.005147, 0.651245
0.005170, 0.548767
0.005193, 0.335114
0.005215, 0.536499
0.005238, 0.649139
0.005261, 0.500641
0.005283, 0.408966
0.005306, 0.280273
0.005329, 0.415375
0.005351, 0.655365
0.005374, 0.670227
0.005397, 0.694427
0.005420, 0.490631
0.005442, 0.384399
0.005465, 0.332458
0.005488, 0.525299
0.005510, 0.622986
0.005533, 0.309418
0.005556, 0.398071
0.005578, 0.698151
0.005601, 0.481873
0.005624, 0.282074
0.005646, 0.589783
0.005669, 0.636902
0.005692, 0.350189
0.005714, 0.438538
0.005737, 0.606995
0.005760, 0.402344
0.005782, 0.300995
0.005805, 0.469604
0.005828, 0.548553
0.005850, 0.608002
0.005873, 0.514191
0.005896, 0.358429
0.005918, 0.250763
0.005941, 0.232117
0.005964, 0.521118
0.005986, 0.585968
0.006009, 0.627869
0.006032, 0.503815
0.006054, 0.327057
0.006077, 0.260254
0.006100, 0.330963
0.006122, 0.569366
0.006145, 0.340698
0.006168, 0.200714
0.006190, 0.541443
0.006213, 0.558380
0.006236, 0.261353
0.006259, 0.365387
0.006281, 0.513397
0.006304, 0.251038
0.006327, 0.162262
0.006349, 0.480774
0.006372, 0.538330
0.006395, 0.506561
0.006417, 0.396942
0.006440, 0.249512
0.006463, 0.203552
0.006485, 0.233734
0.006508, 0.498993
0.006531, 0.309784
0.006553, 0.091431
0.006576, 0.362091
0.006599, 0.507080
0.006621, 0.468781
0.006644, 0.395325
0.006667, 0.214691
0.006689, 0.120239
0.006712, 0.083771
0.006735, 0.447937
0.006757, 0.441589
0.006780, 0.050659
0.006803, 0.284393
0.006825, 0.497803
0.006848, 0.211700
0.006871, 0.116852
0.006893, 0.371735
0.006916, 0.255188
0.006939, 0.084259
0.006961, 0.261505
0.006984, 0.368713
0.007007, 0.094696
0.007029, 0.143005
0.007052, 0.358795
0.007075, 0.203613
0.007098, 0.033936
0.007120, 0.280609
0.007143, 0.271881
0.007166, -0.033630
0.007188, 0.066956
0.007211, 0.346954
0.007234, 0.323914
0.007256, 0.298706
0.007279, 0.113525
0.007302, 0.005005
0.007324, -0.095062
0.007347, 0.140442
0.007370, 0.409210
0.007392, -0.013245
0.007415, -0.026794
0.007438, 0.331879
0.007460, 0.152039
0.007483, -0.144226
0.007506, 0.175049
0.007528, 0.281616
0.007551, -0.110992
0.007574, -0.082184
0.007596, 0.193726
0.007619, 0.205017
0.007642, 0.153870
0.007664, -0.107849
0.007687, -0.121613
0.007710, 0.248535
0.007732, 0.093781
0.007755, -0.139282
0.007778, 0.052734
0.007800, 0.129059
0.007823, -0.019165
0.007846, -0.110687
0.007868, -0.217377
0.007891, 0.034241
0.007914, 0.259277
0.007937, -0.101929
0.007959, -0.122711
0.007982, 0.087555
0.008005, -0.040314
0.008027, -0.197784
0.008050, 0.000275
0.008073, 0.059296
0.008095, -0.198273
0.008118, -0.123566
0.008141, 0.072937
0.008163, -0.107025
0.008186, -0.237366
0.008209, 0.008026
0.008231, -0.015076
0.008254, -0.263550
0.008277, -0.239349
0.008299, -0.114502
0.008322, 0.061157
0.008345, 0.076385
0.008367, -0.341003
0.008390, -0.222961
0.008413, 0.089142
0.008435, -0.084961
0.008458, -0.242279
0.008481, -0.296722
0.008503, -0.276367
0.008526, -0.021454
0.008549, -0.206909
0.008571, -0.390259
0.008594, -0.052643
0.008617, 0.021820
0.008639, -0.333832
0.008662, -0.262146
0.008685, -0.076050
0.008707, -0.262360
0.008730, -0.357025
0.008753, -0.128418
0.008776, -0.150665
0.008798, -0.397308
0.008821, -0.312988
0.008844, -0.187317
0.008866, -0.112823
0.008889, -0.120148
0.008912, -0.301666
0.008934, -0.400116
0.008957, -0.506775
0.008980, -0.297241
0.009002, -0.058380
0.009025, -0.131683
0.009048, -0.170685
0.009070, -0.378021
0.009093, -0.447449
0.009116, -0.524353
0.009138, -0.166626
0.009161, -0.103058
0.009184, -0.526764
0.009206, -0.354279
0.009229, -0.087494
0.009252, -0.390350
0.009274, -0.531555
0.009297, -0.155212
0.009320, -0.211304
0.009342, -0.501801
0.009365, -0.355988
0.009388, -0.235962
0.009410, -0.446625
0.009433, -0.459564
0.009456, -0.236877
0.009478, -0.374390
0.009501, -0.585693
0.009524, -0.278687
0.009546, -0.162140
0.009569, -0.555695
0.009592, -0.551819
0.009615, -0.315704
0.009637, -0.219696
0.009660, -0.156281
0.009683, -0.399139
0.009705, -0.505219
0.009728, -0.551117
0.009751, -0.465820
0.009773, -0.264435
0.009796, -0.519257
0.009819, -0.558533
0.009841, -0.219696
0.009864, -0.278473
0.009887, -0.575928
0.009909, -0.409241
0.009932, -0.320831
0.009955, -0.514587
0.009977, -0.520630
0.010000, -0.305054
0.010023, -0.456268
0.010045, -0.663116
0.010068, -0.468231
0.010091, -0.301758
0.010113, -0.214691
0.010136, -0.327698
0.010159, -0.619598
0.010181, -0.455841
0.010204, -0.352081
0.010227, -0.464050
0.010249, -0.545197
0.010272, -0.649719
0.010295, -0.459564
0.010317, -0.193390
0.010340, -0.533020
0.010363, -0.610718
0.010385, -0.260468
0.010408, -0.359344
0.010431, -0.603577
0.010454, -0.452179
0.010476, -0.358551
0.010499, -0.563232
0.010522, -0.534668
0.010544, -0.342163
0.010567, -0.453644
0.010590, -0.603973
0.010612, -0.394745
0.010635, -0.368011
0.010658, -0.577911
0.010680, -0.511200
0.010703, -0.325623
0.010726, -0.549591
0.010748, -0.661682
0.010771, -0.390778
0.010794, -0.286011
0.010816, -0.334290
0.010839, -0.407928
0.010862, -0.566895
0.010884, -0.629761
0.010907, -0.623718
0.010930, -0.239288
0.010952, -0.379517
0.010975, -0.675903
0.010998, -0.385071
0.011020, -0.255768
0.011043, -0.552063
0.011066, -0.542816
0.011088, -0.343750
0.011111, -0.477448
0.011134, -0.586914
0.011156, -0.390778
0.011179, -0.376740
0.011202, -0.642242
0.011224, -0.482788
0.011247, -0.209747
0.011270, -0.501648
0.011293, -0.669525
0.011315, -0.427063
0.011338, -0.316956
0.011361, -0.209320
0.011383, -0.362335
0.011406, -0.536987
0.011429, -0.554901
0.011451, -0.556824
0.011474, -0.320892
0.011497, -0.441010
0.011519, -0.618500
0.011542, -0.333160
0.011565, -0.212463
0.011587, -0.517548
0.011610, -0.487579
0.011633, -0.311401
0.011655, -0.484650
0.011678, -0.590057
0.011701, -0.275635
0.011723, -0.228638
0.011746, -0.540558
0.011769, -0.426910
0.011791, -0.307526
0.011814, -0.498962
0.011837, -0.553406
0.011859, -0.203217
0.011882, -0.265656
0.011905, -0.529755
0.011927, -0.376190
0.011950, -0.297241
0.011973, -0.520050
0.011995, -0.487885
0.012018, -0.152588
0.012041, -0.294617
0.012063, -0.513153
0.012086, -0.317932
0.012109, -0.301270
0.012132, -0.521973
0.012154, -0.418579
0.012177, -0.107269
0.012200, -0.331665
0.012222, -0.474426
0.012245, -0.270905
0.012268, -0.304993
0.012290, -0.519745
0.012313, -0.334137
0.012336, -0.084351
0.012358, -0.358185
0.012381, -0.428864
0.012404, -0.222290
0.012426, -0.286133
0.012449, -0.435486
0.012472, -0.286224
0.012494, -0.194733
0.012517, -0.447571
0.012540, -0.449890
0.012562, -0.218719
0.012585, -0.113342
0.012608, -0.074249
0.012630, -0.368042
0.012653, -0.450409
0.012676, -0.105408
0.012698, -0.225830
0.012721, -0.454529
0.012744, -0.217438
0.012766, -0.059784
0.012789, -0.334137
0.012812, -0.313324
0.012834, -0.148987
0.012857, -0.243835
0.012880, -0.349579
0.012902, -0.170074
0.012925, -0.138977
0.012948, -0.319153
0.012971, -0.241486
0.012993, -0.093475
0.013016, -0.283447
0.013039, -0.350372
0.013061, -0.025452
0.013084, -0.045441
0.013107, -0.319183
0.013129, -0.181427
0.013152, -0.068268
0.013175, -0.167267
0.013197, -0.230469
0.013220, -0.286072
0.013243, -0.280304
0.013265, -0.148224
0.013288, 0.008026
0.013311, 0.075165
0.013333, -0.236755
0.013356, -0.214172
0.013379, -0.035339
0.013401, -0.196899
0.013424, -0.298431
0.013447, 0.004211
0.013469, 0.069366
0.013492, -0.234863
0.013515, -0.124634
0.013537, -0.005951
0.013560, -0.188568
0.013583, -0.247314
0.013605, 0.092651
0.013628, 0.048157
0.013651, -0.208954
0.013673, -0.064026
0.013696, 0.016388
0.013719, -0.195953
0.013741, -0.171539
0.013764, 0.153015
0.013787, -0.003021
0.013810, -0.245758
0.013832, 0.050201
0.013855, 0.161926
0.013878, -0.046906
0.013900, -0.131287
0.013923, -0.227905
0.013946, -0.102448
0.013968, 0.125824
0.013991, 0.180206
0.014014, 0.135406
0.014036, -0.204529
0.014059, -0.025940
0.014082, 0.182678
0.014104, -0.069580
0.014127, -0.134460
0.014150, 0.178650
0.014172, 0.119843
0.014195, -0.096130
0.014218, 0.040771
0.014240, 0.115936
0.014263, -0.032501
0.014286, -0.021118
0.014308, 0.152985
0.014331, 0.027405
0.014354, -0.109161
0.014376, 0.168518
0.014399, 0.276642
0.014422, 0.050415
0.014444, -0.017395
0.014467, -0.105011
0.014490, 0.132294
0.014512, 0.306335
0.014535, -0.038696
0.014558, -0.025757
0.014580, 0.208801
0.014603, 0.233887
0.014626, 0.185486
0.014649, 0.003113
0.014671, -0.038361
0.014694, 0.278320
0.014717, 0.207336
0.014739, 0.005585
0.014762, 0.147827
0.014785, 0.197845
0.014807, 0.000824
0.014830, 0.058441
0.014853, 0.349731
0.014875, 0.201782
0.014898, 0.030884
0.014921, 0.207611
0.014943, 0.195862
0.014966, 0.007965
0.014989, 0.125366
0.015011, 0.390594
0.015034, 0.172180
0.015057, 0.071533
0.015079, 0.247803
0.015102, 0.217072
0.015125, 0.078125
0.015147, 0.186615
0.015170, 0.311920
0.015193, 0.200867
0.015215, 0.150146
0.015238, 0.091644
0.015261, 0.130859
0.015283, 0.268280
0.015306, 0.312439
0.015329, 0.315033
0.015351, 0.121979
0.015374, 0.151794
0.015397, 0.331024
0.015420, 0.208466
0.015442, 0.116547
0.015465, 0.291626
0.015488, 0.290283
0.015510, 0.059998
0.015533, 0.222748
0.015556, 0.466919
0.015578, 0.229370
0.015601, 0.129150
0.015624, 0.330566
0.015646, 0.311646
0.015669, 0.210663
0.015692, 0.124359
0.015714, 0.071472
0.015737, 0.311523
0.015760, 0.447998
0.015782, 0.373016
0.015805, 0.328247
0.015828, 0.180542
0.015850, 0.171692
0.015873, 0.127045
0.015896, 0.286041
0.015918, 0.353333
0.015941, 0.397644
0.015964, 0.258606
0.015986, 0.143707
0.016009, 0.345642
0.016032, 0.337769
0.016054, 0.167542
0.016077, 0.263214
0.016100, 0.395264
0.016122, 0.179443
0.016145, 0.148712
0.016168, 0.465790
0.016190, 0.376038
0.016213, 0.085480
0.016236, 0.334686
0.016259, 0.481018
0.016281, 0.221710
0.016304, 0.204376
0.016327, 0.388397
0.016349, 0.328583
0.016372, 0.249237
0.016395, 0.199097
0.016417, 0.207184
0.016440, 0.402618
0.016463, 0.350555
0.016485, 0.155060
0.016508, 0.216919
0.016531, 0.299164
0.016553, 0.492371
0.016576, 0.443695
0.016599, 0.162842
0.016621, 0.271667
0.016644, 0.375183
0.016667, 0.174744
0.016689, 0.165466
0.016712, 0.477905
0.016735, 0.402649
0.016757, 0.160583
0.016780, 0.321655
0.016803, 0.367828
0.016825, 0.216644
0.016848, 0.228027
0.016871, 0.414062
0.016893, 0.337341
0.016916, 0.245026
0.016939, 0.149963
0.016961, 0.175720
0.016984, 0.503937
0.017007, 0.407471
0.017029, 0.156769
0.017052, 0.329041
0.017075, 0.365784
0.017098, 0.200653
0.017120, 0.153503
0.017143, 0.258240
0.017166, 0.390076
0.017188, 0.510284
0.017211, 0.229736
0.017234, 0.180481
0.017256, 0.358826
0.017279, 0.248901
0.017302, 0.101379
0.017324, 0.343140
0.017347, 0.478394
0.017370, 0.190399
0.017392, 0.220703
0.017415, 0.359711
0.017438, 0.214447
0.017460, 0.105225
0.017483, 0.389618
0.017506, 0.433594
0.017528, 0.157745
0.017551, 0.242554
0.017574, 0.345245
0.017596, 0.169708
0.017619, 0.119812
0.017642, 0.420135
0.017664, 0.352753
0.017687, 0.068909
0.017710, 0.284149
0.017732, 0.449036
0.017755, 0.258972
0.017778, 0.158722
0.017800, 0.065979
0.017823, 0.126495
0.017846, 0.351624
0.017868, 0.402130
0.017891, 0.395538
0.017914, 0.078064
0.017937, 0.148926
0.017959, 0.395813
0.017982, 0.192322
0.018005, 0.064117
0.018027, 0.327301
0.018050, 0.327972
0.018073, 0.055145
0.018095, 0.205475
0.018118, 0.398041
0.018141, 0.239807
0.018163, 0.133759
0.018186, 0.054718
0.018209, 0.076630
0.018231, 0.290009
0.018254, 0.342621
0.018277, 0.370422
0.018299, 0.131012
0.018322, 0.106384
0.018345, 0.251953
0.018367, 0.202179
0.018390, 0.149414
0.018413, 0.103607
0.018435, 0.076355
0.018458, 0.130646
0.018481, 0.244110
0.018503, 0.366211
0.018526, 0.191589
0.018549, 0.050903
0.018571, 0.217651
0.018594, 0.178101
0.018617, 0.073395
0.018639, 0.137268
0.018662, 0.249023
0.018685, 0.095886
0.018707, 0.084747
0.018730, 0.219940
0.018753, 0.173035
0.018776, 0.037323
0.018798, 0.162292
0.018821, 0.229095
0.018844, 0.126770
0.018866, 0.052612
0.018889, -0.043274
0.018912, 0.040588
0.018934, 0.235626
0.018957, 0.284271
0.018980, 0.285095
0.019002, 0.058929
0.019025, -0.004974
0.019048, -0.084778
0.019070, 0.083496
0.019093, 0.255615
0.019116, 0.174927
0.019138, 0.107056
0.019161, -0.094910
0.019184, 0.087219
0.019206, 0.253143
0.019229, 0.038208
0.019252, -0.004242
0.019274, 0.138733
0.019297, 0.068726
0.019320, -0.027771
0.019342, 0.082764
0.019365, 0.152130
0.019388, 0.042267
0.019410, 0.008453
0.019433, -0.046570
0.019456, 0.052124
0.019478, 0.142120
0.019501, -0.066010
0.019524, -0.083466
0.019546, 0.146210
0.019569, 0.161224
0.019592, 0.113770
0.019615, 0.031219
0.019637, -0.054443
0.019660, -0.079529
0.019683, -0.105774
0.019705, -0.009521
0.019728, 0.111633
0.019751, 0.203491
0.019773, -0.049530
0.019796, -0.085754
0.019819, 0.065582
0.019841, -0.017700
0.019864, -0.106750
0.019887, 0.010803
0.019909, 0.065125
0.019932, -0.104889
0.019955, -0.052887
0.019977, 0.060669
0.020000, -0.079285
0.020023, -0.178528
0.020045, 0.098694
0.020068, 0.102966
0.020091, -0.139984
0.020113, -0.063934
0.020136, 0.041229
0.020159, -0.045227
0.020181, -0.098633
0.020204, -0.147919
0.020227, -0.092804
0.020249, 0.048035
0.020272, -0.117096
0.020295, -0.241119
0.020317, -0.054840
0.020340, 0.050568
0.020363, 0.115601
0.020385, -0.063263
0.020408, -0.272766
0.020431, -0.018860
0.020454, 0.027832
0.020476, -0.236938
0.020499, -0.146240
0.020522, 0.068298
0.020544, -0.132050
0.020567, -0.248749
0.020590, 0.015930
0.020612, 0.020569
0.020635, -0.143463
0.020658, -0.175110
0.020680, -0.219940
0.020703, -0.140442
0.020726, -0.059906
0.020748, -0.037537
0.020771, -0.060059
0.020794, -0.173035
0.020816, -0.185669
0.020839, -0.217316
0.020862, -0.058655
0.020884, -0.104095
0.020907, -0.293182
0.020930, -0.206390
0.020952, -0.046143
0.020975, 0.014740
0.020998, -0.023743
0.021020, -0.304535
0.021043, -0.205170
0.021066, -0.000793
0.021088, -0.208771
0.021111, -0.292664
0.021134, -0.045929
0.021156, -0.062592
0.021179, -0.260468
0.021202, -0.171722
0.021224, -0.118286
0.021247, -0.266174
0.021270, -0.263458
0.021293, -0.011047
0.021315, -0.069763
0.021338, -0.220215
0.021361, -0.234772
0.021383, -0.265930
0.021406, -0.113007
0.021429, -0.140961
0.021451, -0.266266
0.021474, -0.176239
0.021497, -0.103729
0.021519, -0.237915
0.021542, -0.291565
0.021565, -0.232178
0.021587, -0.126984
0.021610, 0.000031
0.021633, -0.204102
0.021655, -0.292572
0.021678, -0.146729
0.021701, -0.187195
0.021723, -0.287689
0.021746, -0.202271
0.021769, -0.128448
0.021791, -0.311157
0.021814, -0.286163
0.021837, -0.032745
0.021859, -0.102661
0.021882, -0.258301
0.021905, -0.270905
0.021927, -0.298401
0.021950, -0.131622
0.021973, -0.175659
0.021995, -0.299347
0.022018, -0.197144
0.022041, -0.127869
0.022063, -0.270660
0.022086, -0.270905
0.022109, -0.125427
0.022132, -0.207611
0.022154, -0.328094
0.022177, -0.285980
0.022200, -0.205597
0.022222, -0.041687
0.022245, -0.117859
0.022268, -0.339691
0.022290, -0.214996
0.022313, -0.167694
0.022336, -0.285004
0.022358, -0.282806
0.022381, -0.134613
0.022404, -0.218506
0.022426, -0.310364
0.022449, -0.181152
0.022472, -0.168915
0.022494, -0.357361
0.022517, -0.256622
0.022540, -0.030548
0.022562, -0.247192
0.022585, -0.365784
0.022608, -0.099823
0.022630, -0.133759
0.022653, -0.377991
0.022676, -0.227661
0.022698, -0.060211
0.022721, -0.300171
0.022744, -0.334930
0.022766, -0.077271
0.022789, -0.121826
0.022812, -0.272919
0.022834, -0.325378
0.022857, -0.384125
0.022880, -0.203979
0.022902, -0.098114
0.022925, -0.053528
0.022948, -0.207764
0.022971, -0.390717
0.022993, -0.143524
0.023016, -0.126373
0.023039, -0.342834
0.023061, -0.256683
0.023084, -0.052185
0.023107, -0.181183
0.023129, -0.271271
0.023152, -0.339508
0.023175, -0.330017
0.023197, -0.147217
0.023220, -0.085327
0.023243, -0.064514
0.023265, -0.284485
0.023288, -0.322968
0.023311, -0.082855
0.023333, -0.187103
0.023356, -0.337555
0.023379, -0.162140
0.023401, -0.059448
0.023424, -0.215881
0.023447, -0.262054
0.023469, -0.341492
0.023492, -0.254700
0.023515, -0.107910
0.023537, -0.060669
0.023560, -0.096710
0.023583, -0.326019
0.023605, -0.223328
0.023628, -0.055298
0.023651, -0.200714
0.023673, -0.252411
0.023696, -0.152954
0.023719, -0.191986
0.023741, -0.302704
0.023764, -0.154724
0.023787, -0.018982
0.023810, -0.166138
0.023832, -0.232208
0.023855, -0.296204
0.023878, -0.221985
0.023900, -0.037018
0.023923, -0.094482
0.023946, -0.122864
0.023968, -0.231262
0.023991, -0.203278
0.024014, -0.102173
0.024036, -0.143768
0.024059, -0.184509
0.024082, -0.210938
0.024104, -0.213776
0.024127, -0.126953
0.024150, -0.094116
0.024172, -0.077484
0.024195, -0.173645
0.024218, -0.207825
0.024240, -0.087006
0.024263, -0.145752
0.024286, -0.264160
0.024308, -0.098450
0.024331, 0.038239
0.024354, -0.129944
0.024376, -0.191650
0.024399, -0.262360
0.024422, -0.133881
0.024444, 0.050903
0.024467, -0.183929
0.024490, -0.233612
0.024512, -0.042664
0.024535, -0.015961
0.024558, -0.060547
0.024580, -0.136993
0.024603, -0.198090
0.024626, -0.069244
0.024649, -0.059296
0.024671, -0.122559
0.024694, -0.143677
0.024717, -0.174683
0.024739, -0.105896
0.024762, -0.042969
0.024785, -0.017487
0.024807, -0.064392
0.024830, -0.170929
0.024853, -0.069397
0.024875, -0.023193
0.024898, -0.133240
0.024921, -0.116150
0.024943, -0.005829
0.024966, -0.108368
0.024989, -0.196045
0.025011, 0.024841
0.025034, 0.074005
0.025057, -0.136414
0.025079, -0.085785
0.025102, 0.006104
0.025125, -0.047913
0.025147, -0.102081
0.025170, -0.176056
0.025193, -0.134308
0.025215, 0.077698
0.025238, 0.068604
0.025261, 0.020844
0.025283, -0.040283
0.025306, -0.104309
0.025329, -0.110107
0.025351, -0.101471
0.025374, 0.013245
0.025397, 0.028564
0.025420, 0.045776
0.025442, -0.094360
0.025465, -0.060822
0.025488, 0.044952
0.025510, -0.061401
0.025533, -0.144989
0.025556, 0.091919
0.025578, 0.142059
0.025601, -0.033325
0.025624, -0.054047
0.025646, -0.109619
0.025669, -0.076538
0.025692, 0.007446
0.025714, 0.155945
0.025737, 0.137451
0.025760, -0.045227
0.025782, -0.042603
0.025805, -0.107635
0.025828, -0.044556
0.025850, 0.035217
0.025873, 0.190125
0.025896, 0.112915
0.025918, -0.038910
0.025941, -0.078156
0.025964, -0.113983
0.025986, 0.112366
0.026009, 0.148499
0.026032, 0.091064
0.026054, -0.016571
0.026077, -0.104095
0.026100, 0.135071
0.026122, 0.129944
0.026145, -0.088226
0.026168, 0.036285
0.026190, 0.195496
0.026213, 0.033386
0.026236, -0.016937
0.026259, 0.098450
0.026281, 0.084839
0.026304, 0.034790
0.026327, 0.010345
0.026349, 0.002319
0.026372, 0.111084
0.026395, 0.098541
0.026417, -0.061768
0.026440, 0.045929
0.026463, 0.199310
0.026485, 0.160461
0.026508, 0.123657
0.026531, 0.054047
0.026553, 0.018036
0.026576, 0.003265
0.026599, 0.045441
0.026621, 0.134247
0.026644, 0.146576
0.026667, 0.132629
0.026689, 0.007355
0.026712, 0.088226
0.026735, 0.147247
0.026757, 0.015198
0.026780, 0.006104
0.026803, 0.244385
0.026825, 0.203186
0.026848, 0.062622
0.026871, 0.052307
0.026893, 0.026428
0.026916, 0.159241
0.026939, 0.127014
0.026961, -0.019745
0.026984, 0.129181
0.027007, 0.274200
0.027029, 0.045441
0.027052, -0.019379
0.027075, 0.146515
0.027098, 0.212341
0.027120, 0.274933
0.027143, 0.144043
0.027166, 0.043823
0.027188, -0.004761
0.027211, 0.002167
0.027234, 0.181793
0.027256, 0.235229
0.027279, 0.256958
0.027302, 0.054565
0.027324, 0.022095
0.027347, 0.245789
0.027370, 0.171875
0.027392, 0.059509
0.027415, 0.136749
0.027438, 0.170074
0.027460, 0.082092
0.027483, 0.109497
0.027506, 0.193207
0.027528, 0.137329
0.027551, 0.079590
0.027574, 0.181885
0.027596, 0.179779
0.027619, 0.089691
0.027642, 0.131256
0.027664, 0.218048
0.027687, 0.155792
0.027710, 0.122559
0.027732, 0.088745
0.027755, 0.123413
0.027778, 0.221588
0.027800, 0.111359
0.027823, 0.016876
0.027846, 0.160675
0.027868, 0.249481
0.027891, 0.299377
0.027914, 0.173767
0.027937, 0.001831
0.027959, 0.196259
0.027982, 0.249298
0.028005, 0.044464
0.028027, 0.108185
0.028050, 0.290619
0.028073, 0.199158
0.028095, 0.103210
0.028118, 0.055176
0.028141, 0.040955
0.028163, 0.207031
0.028186, 0.257812
0.028209, 0.296448
0.028231, 0.144836
0.028254, 0.081482
0.028277, 0.189911
0.028299, 0.170532
0.028322, 0.139740
0.028345, 0.113190
0.028367, 0.111603
0.028390, 0.196472
0.028413, 0.204956
0.028435, 0.093781
0.028458, 0.101837
0.028481, 0.132843
0.028503, 0.264954
0.028526, 0.284851
0.028549, 0.103088
0.028571, 0.127808
0.028594, 0.197723
0.028617, 0.098083
0.028639, 0.062042
0.028662, 0.253601
0.028685, 0.245972
0.028707, 0.036072
0.028730, 0.167206
0.028753, 0.293030
0.028776, 0.176941
0.028798, 0.115173
0.028821, 0.098114
