    855414,   0.01709855,  -0.99202776,   0.13663125
    855416,   0.02951133,  -0.99202776,   0.14895976
    855419,   0.01709855,  -0.97985637,   0.14895976
    855421,   0.01089215,  -0.98594207,   0.16128826
    855424,   0.00468588,  -0.97985637,   0.16128826
    855426,   0.00468588,  -0.99202776,   0.16128826
    855428,   0.01089215,  -0.99202776,   0.16745257
    855431,   0.01709855,  -0.98594207,   0.17361689
    855433,   0.00468588,  -0.99202776,   0.16745257
    855435,   0.01709855,  -0.99202776,   0.17361689
    855437,   0.00468588,  -1.00419915,   0.16745257
    855439,   0.01089215,  -1.00419915,   0.17361689
    855442,   0.00468588,  -0.99202776,   0.17361689
    855444,  -0.00152051,  -0.97985637,   0.17361689
    855446,   0.00468588,  -0.98594207,   0.18594539
    855448,   0.01089215,  -0.98594207,   0.16745257
    855450,   0.00468588,  -0.99202776,   0.15512407
    855453,   0.00468588,  -0.99202776,   0.16745257
    855455,   0.02330494,  -0.99811345,   0.16128826
    855457,   0.01709855,  -0.99202776,   0.16128826
    855459,   0.01089215,  -0.98594207,   0.14279544
    855462,   0.01709855,  -0.99202776,   0.14279544
    855464,   0.01089215,  -0.98594207,   0.13663125
    855467,   0.01089215,  -0.98594207,   0.14279544
    855469,   0.01089215,  -0.97377068,   0.14895976
    855471,   0.01709855,  -0.97985637,   0.14279544
    855474,   0.00468588,  -0.97985637,   0.13046694
    855476,   0.01709855,  -0.98594207,   0.13046694
    855478,   0.01089215,  -0.99202776,   0.13046694
    855480,   0.01709855,  -0.99202776,   0.12430263
    855482,   0.01089215,  -0.98594207,   0.13663125
    855485,   0.01089215,  -0.99202776,   0.13663125
    855487,   0.01709855,  -0.97985637,   0.13046694
    855489,   0.01089215,  -0.97985637,   0.11813831
    855491,   0.02951133,  -0.99202776,   0.13046694
    855493,   0.02951133,  -0.98594207,   0.14279544
    855496,   0.01709855,  -0.98594207,   0.13046694
    855498,   0.02330494,  -0.97985637,   0.13046694
    855500,   0.04192400,  -0.97377068,   0.13046694
    855502,   0.03571761,  -0.97377068,   0.12430263
    855504,   0.03571761,  -0.98594207,   0.13046694
    855507,   0.03571761,  -0.98594207,   0.13046694
    855510,   0.03571761,  -0.97985637,   0.12430263
    855512,   0.04192400,  -0.98594207,   0.13046694
