    911784,   0.17846394,  -0.14611733,   0.99346590
    911787,   0.17846394,  -0.13394600,   1.01195884
    911789,   0.18467033,  -0.13394600,   1.00579453
    911792,   0.16605127,  -0.14003170,   0.99346590
    911794,   0.16605127,  -0.12786031,   0.99963021
    911796,   0.16605127,  -0.12786031,   1.01812315
    911798,   0.15984488,  -0.13394600,   0.99346590
    911800,   0.15984488,  -0.15220302,   0.99963021
    911803,   0.16605127,  -0.12177461,   1.03661585
    911805,   0.18467033,  -0.12786031,   1.01195884
    911807,   0.17225766,  -0.12786031,   1.02428722
    911809,   0.16605127,  -0.13394600,   1.03045154
    911811,   0.15984488,  -0.12177461,   1.02428722
    911814,   0.16605127,  -0.11568892,   1.02428722
    911816,   0.15984488,  -0.12786031,   1.03045154
    911818,   0.15984488,  -0.13394600,   1.05510879
    911820,   0.15363848,  -0.12177461,   1.04894447
    911822,   0.15363848,  -0.12177461,   1.04894447
    911825,   0.13501942,  -0.12177461,   1.04894447
    911827,   0.14743221,  -0.11568892,   1.07360148
    911830,   0.12881303,  -0.12177461,   1.07360148
    911832,   0.11640036,  -0.11568892,   1.09825873
    911834,   0.11019397,  -0.10960323,   1.09825873
    911837,   0.09157491,  -0.10351753,   1.10442281
    911839,   0.11019397,  -0.11568892,   1.12291574
    911841,   0.09157491,  -0.12177461,   1.12291574
    911843,   0.09778130,  -0.11568892,   1.12908006
    911845,   0.08536851,  -0.11568892,   1.12291574
    911848,   0.10398757,  -0.10960323,   1.12291574
    911850,   0.09778130,  -0.10960323,   1.11675143
    911852,   0.11019397,  -0.09134620,   1.11058712
    911854,   0.10398757,  -0.09134620,   1.11058712
    911856,   0.10398757,  -0.09134620,   1.08593011
    911859,   0.11640036,  -0.07917482,   1.08593011
    911861,   0.11019397,  -0.06091774,   1.06743717
    911863,   0.11640036,  -0.04874635,   1.06743717
    911865,   0.11640036,  -0.04266071,   1.05510879
    911867,   0.11640036,  -0.03657502,   1.05510879
    911870,   0.10398757,  -0.03657502,   1.04278016
    911873,   0.09778130,  -0.04266071,   1.05510879
    911875,   0.08536851,  -0.04266071,   1.05510879
    911877,   0.07295585,  -0.04874635,   1.05510879
    911879,   0.06674945,  -0.02440363,   1.05510879
    911882,   0.07295585,  -0.03048933,   1.05510879
    911884,   0.06054306,  -0.04874635,   1.04894447
    911886,   0.06054306,  -0.03657502,   1.05510879
    911888,   0.04192400,  -0.03048933,   1.06127286
    911890,   0.04813039,  -0.03048933,   1.05510879
    911893,   0.04813039,  -0.03657502,   1.04894447
    911895,   0.02951133,  -0.03048933,   1.04278016
    911897,   0.02330494,  -0.02440363,   1.04894447
    911899,   0.02951133,  -0.01223224,   1.03045154
    911901,   0.02330494,  -0.01223224,   1.03661585
    911904,   0.01089215,  -0.00006086,   1.02428722
    911906,   0.01089215,  -0.00614655,   1.03045154
    911908,   0.02330494,  -0.00006086,   1.02428722
    911910,   0.02330494,  -0.00614655,   1.03045154
    911912,   0.01709855,  -0.00614655,   1.01812315
    911916,   0.01089215,   0.01211047,   1.03661585
    911918,   0.02330494,   0.00602484,   1.02428722
    911920,   0.02951133,  -0.00614655,   1.03045154
    911922,   0.06054306,  -0.03657502,   1.00579453
    911924,   0.09157491,  -0.02440363,   0.99963021
    911927,   0.05433679,  -0.01831794,   0.99963021
    911929,   0.07295585,  -0.01831794,   1.01195884
    911931,   0.06054306,  -0.01831794,   1.03045154
    911933,   0.03571761,  -0.01223224,   1.03661585
    911935,   0.02330494,  -0.00614655,   1.04278016
    911938,   0.02330494,  -0.01831794,   1.03661585
    911940,   0.02330494,  -0.02440363,   1.05510879
    911942,   0.01709855,  -0.01831794,   1.05510879
    911944,   0.01709855,  -0.04266071,   1.05510879
    911946,   0.01089215,  -0.04874635,   1.06127286
    911949,   0.03571761,  -0.04874635,   1.07360148
    911951,   0.02951133,  -0.05483204,   1.07976580
    911953,   0.04813039,  -0.06700343,   1.07360148
    911955,   0.06054306,  -0.06700343,   1.07976580
    911958,   0.06054306,  -0.07308912,   1.06743717
    911961,   0.04813039,  -0.06700343,   1.07360148
    911963,   0.06054306,  -0.06091774,   1.09209442
    911965,   0.05433679,  -0.07308912,   1.08593011
    911967,   0.06674945,  -0.06700343,   1.09209442
    911969,   0.06054306,  -0.06091774,   1.09825873
    911972,   0.06054306,  -0.06091774,   1.09209442
    911974,   0.06674945,  -0.05483204,   1.09209442
    911976,   0.07295585,  -0.06091774,   1.09209442
    911978,   0.06054306,  -0.06700343,   1.08593011
    911980,   0.05433679,  -0.06091774,   1.07976580
    911983,   0.05433679,  -0.06700343,   1.07976580
    911985,   0.06054306,  -0.06091774,   1.08593011
    911987,   0.04813039,  -0.07308912,   1.09825873
    911989,   0.04813039,  -0.06091774,   1.07360148
    911991,   0.03571761,  -0.07308912,   1.07976580
    911994,   0.04813039,  -0.07917482,   1.07976580
    911996,   0.04813039,  -0.06091774,   1.06743717
    911998,   0.04813039,  -0.07917482,   1.06127286
    912001,   0.03571761,  -0.05483204,   1.06127286
    912003,   0.05433679,  -0.06700343,   1.06743717
    912006,   0.04813039,  -0.05483204,   1.05510879
    912008,   0.04813039,  -0.06091774,   1.04894447
    912010,   0.05433679,  -0.05483204,   1.04278016
    912012,   0.04813039,  -0.04266071,   1.04894447
    912014,   0.05433679,  -0.05483204,   1.03661585
    912017,   0.05433679,  -0.05483204,   1.02428722
    912019,   0.05433679,  -0.04874635,   1.03045154
    912021,   0.06674945,  -0.04874635,   1.02428722
    912023,   0.06674945,  -0.04266071,   1.02428722
    912026,   0.07295585,  -0.04874635,   1.01812315
    912028,   0.06674945,  -0.04266071,   1.03045154
    912030,   0.08536851,  -0.06091774,   1.02428722
    912032,   0.09157491,  -0.06091774,   1.02428722
    912034,   0.07295585,  -0.04874635,   1.01195884
    912037,   0.09157491,  -0.04874635,   1.02428722
    912039,   0.07916224,  -0.05483204,   1.02428722
    912041,   0.09157491,  -0.05483204,   1.01812315
