    801463,   0.00468588,   0.10339582,  -0.96061027
    801465,   0.01709855,   0.09122443,  -0.96677452
    801467,   0.01709855,   0.09122443,  -0.95444602
    801469,   0.01709855,   0.10339582,  -0.96061027
    801472,   0.02330494,   0.09731007,  -0.96061027
    801474,   0.02330494,   0.10339582,  -0.94828171
    801476,   0.03571761,   0.09731007,  -0.95444602
    801478,   0.03571761,   0.10339582,  -0.95444602
    801480,   0.03571761,   0.09731007,  -0.95444602
    801483,   0.04192400,   0.09122443,  -0.94828171
    801485,   0.02951133,   0.09122443,  -0.95444602
    801487,   0.04813039,   0.09731007,  -0.94211745
    801489,   0.04192400,   0.09122443,  -0.94211745
    801491,   0.04192400,   0.10339582,  -0.94828171
    801495,   0.06054306,   0.09731007,  -0.96061027
    801497,   0.04192400,   0.09731007,  -0.96061027
    801499,   0.05433679,   0.10339582,  -0.96677452
    801501,   0.06054306,   0.10339582,  -0.96061027
    801503,   0.04813039,   0.10948145,  -0.96677452
    801506,   0.03571761,   0.10339582,  -0.96677452
    801508,   0.03571761,   0.10339582,  -0.96677452
    801510,   0.04192400,   0.12165284,  -0.97293884
    801512,   0.02951133,   0.09731007,  -0.96061027
    801514,   0.02330494,   0.09731007,  -0.96061027
    801517,   0.02951133,   0.10339582,  -0.96677452
    801519,   0.02330494,   0.10339582,  -0.96677452
    801521,   0.02951133,   0.10339582,  -0.96061027
    801523,   0.01709855,   0.10948145,  -0.95444602
    801525,   0.01709855,   0.10948145,  -0.96677452
    801528,   0.01709855,   0.10948145,  -0.95444602
    801530,   0.00468588,   0.10948145,  -0.96061027
    801532,   0.01089215,   0.12165284,  -0.96061027
    801534,   0.00468588,   0.12165284,  -0.97293884
    801537,   0.01089215,   0.12773848,  -0.97293884
    801540,   0.01709855,   0.10948145,  -0.97910309
    801542,   0.01709855,   0.12165284,  -0.97910309
    801544,   0.01709855,   0.11556721,  -0.97910309
    801546,   0.02330494,   0.11556721,  -0.98526740
    801548,   0.02951133,   0.11556721,  -0.99143165
    801550,   0.03571761,   0.11556721,  -0.98526740
    801553,   0.03571761,   0.11556721,  -0.99759591
    801555,   0.03571761,   0.13382423,  -0.99759591
    801557,   0.04192400,   0.12165284,  -0.99759591
    801559,   0.04813039,   0.12165284,  -0.99143165
    801561,   0.04813039,   0.12773848,  -1.00376022
    801564,   0.05433679,   0.11556721,  -0.99759591
    801566,   0.05433679,   0.12773848,  -1.00992453
    801568,   0.04813039,   0.12165284,  -1.02225304
    801570,   0.05433679,   0.12773848,  -1.01608872
    801572,   0.04813039,   0.12165284,  -1.00992453
    801575,   0.04192400,   0.12773848,  -1.02841735
    801577,   0.04813039,   0.13382423,  -1.03458166
    801580,   0.04192400,   0.13382423,  -1.02841735
    801582,   0.04192400,   0.12165284,  -1.02225304
    801584,   0.03571761,   0.12165284,  -1.04074585
    801587,   0.02951133,   0.12165284,  -1.02841735
    801589,   0.02330494,   0.12773848,  -1.02225304
    801591,   0.02951133,   0.11556721,  -1.02225304
    801593,   0.01089215,   0.11556721,  -1.02225304
    801595,   0.01089215,   0.10948145,  -1.00992453
    801598,   0.00468588,   0.11556721,  -1.00376022
    801600,   0.00468588,   0.11556721,  -0.99759591
    801602,  -0.00152051,   0.10948145,  -0.99759591
    801604,  -0.00152051,   0.10339582,  -0.99143165
    801606,  -0.00772691,   0.09731007,  -0.99143165
    801609,  -0.01393324,   0.10339582,  -0.98526740
    801611,  -0.02013958,   0.09731007,  -0.98526740
    801613,  -0.00772691,   0.10339582,  -0.96061027
    801615,  -0.02634597,   0.09731007,  -0.97293884
    801617,  -0.02013958,   0.11556721,  -0.97910309
    801620,  -0.01393324,   0.09731007,  -0.97293884
