    736745,   0.07295585,  -0.01223224,   1.04894447
    736748,   0.06674945,  -0.01223224,   1.04278016
    736750,   0.05433679,  -0.01831794,   1.04278016
    736752,   0.06674945,  -0.01831794,   1.04894447
    736754,   0.06674945,  -0.03048933,   1.04278016
    736756,   0.06054306,  -0.01831794,   1.04278016
    736759,   0.06674945,  -0.01223224,   1.05510879
    736761,   0.07916224,  -0.01223224,   1.05510879
    736763,   0.06054306,  -0.02440363,   1.03661585
    736765,   0.06054306,  -0.01831794,   1.04894447
    736768,   0.06674945,  -0.01831794,   1.04894447
    736771,   0.05433679,  -0.01223224,   1.04278016
    736773,   0.05433679,  -0.01831794,   1.04894447
    736775,   0.06674945,  -0.01831794,   1.03661585
    736777,   0.06054306,  -0.03048933,   1.03661585
    736780,   0.06054306,  -0.03048933,   1.03661585
    736782,   0.06054306,  -0.02440363,   1.05510879
    736784,   0.06674945,  -0.01831794,   1.05510879
    736786,   0.06674945,  -0.01831794,   1.04894447
    736788,   0.06674945,  -0.01223224,   1.04894447
    736791,   0.05433679,  -0.01223224,   1.04894447
    736793,   0.06054306,  -0.01831794,   1.04278016
    736795,   0.05433679,  -0.01831794,   1.05510879
    736797,   0.07295585,  -0.01831794,   1.04894447
    736799,   0.06054306,  -0.00614655,   1.04278016
    736802,   0.06674945,  -0.02440363,   1.04894447
    736804,   0.06054306,  -0.02440363,   1.04278016
    736806,   0.06674945,  -0.02440363,   1.05510879
    736808,   0.06674945,  -0.02440363,   1.06127286
    736811,   0.06054306,  -0.01223224,   1.05510879
    736814,   0.05433679,  -0.01831794,   1.03661585
    736816,   0.06674945,  -0.02440363,   1.04278016
    736818,   0.05433679,  -0.01223224,   1.04894447
    736820,   0.05433679,  -0.02440363,   1.05510879
    736822,   0.06674945,  -0.01223224,   1.03661585
    736825,   0.06054306,  -0.01223224,   1.04894447
    736827,   0.06054306,  -0.01223224,   1.04894447
    736829,   0.06674945,  -0.03048933,   1.03661585
    736831,   0.06054306,  -0.03048933,   1.04894447
    736833,   0.05433679,  -0.02440363,   1.04278016
    736836,   0.07295585,  -0.03048933,   1.03661585
    736838,   0.06674945,  -0.02440363,   1.03661585
    736840,   0.06674945,  -0.01223224,   1.03661585
    736842,   0.07295585,  -0.01831794,   1.04894447
    736844,   0.06054306,  -0.01831794,   1.05510879
    736847,   0.06054306,  -0.01831794,   1.05510879
    736849,   0.05433679,  -0.01223224,   1.04894447
    736851,   0.06054306,  -0.01223224,   1.04894447
    736854,   0.07295585,  -0.02440363,   1.04894447
    736856,   0.06674945,  -0.01831794,   1.04278016
    736859,   0.06054306,  -0.01223224,   1.04278016
    736861,   0.05433679,  -0.01831794,   1.04894447
    736863,   0.05433679,  -0.02440363,   1.04278016
    736865,   0.06054306,  -0.01831794,   1.03661585
    736868,   0.07295585,  -0.01223224,   1.04278016
    736870,   0.06054306,  -0.02440363,   1.03045154
    736872,   0.06674945,  -0.02440363,   1.04894447
    736874,   0.06054306,  -0.01223224,   1.04894447
